WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2022-02-12,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,41,18017.0,Political violence,2149.0,12.2425,7.5064
2022-03-12,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,27,27599.0,Political violence,2149.0,12.2425,7.5064
2022-07-02,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,5,41,96828.0,Political violence,2149.0,12.2425,7.5064
2022-08-06,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,8,15634.0,Political violence,2149.0,12.2425,7.5064
2022-09-03,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,10,31588.0,Political violence,2149.0,12.2425,7.5064
2022-09-10,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,4,57818.0,Political violence,2149.0,12.2425,7.5064
2023-04-22,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,3,48059.0,Political violence,2149.0,12.2425,7.5064
2023-06-03,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,3,9,127673.0,Political violence,2149.0,12.2425,7.5064
2023-07-01,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,0,64744.0,Political violence,2149.0,12.2425,7.5064
2023-07-15,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,2,22,95881.0,Political violence,2149.0,12.2425,7.5064
2023-07-22,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,2,0,90036.0,Political violence,2149.0,12.2425,7.5064
2023-08-12,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,0,63665.0,Political violence,2149.0,12.2425,7.5064
2023-08-19,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,0,63665.0,Political violence,2149.0,12.2425,7.5064
2023-10-28,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,10,63665.0,Political violence,2149.0,12.2425,7.5064
2023-11-11,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,3,32101.0,Political violence,2149.0,12.2425,7.5064
2023-12-02,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,3,48649.0,Political violence,2149.0,12.2425,7.5064
2024-01-20,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,10,49848.0,Political violence,2149.0,12.2425,7.5064
2024-01-27,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,2,13,48253.0,Political violence,2149.0,12.2425,7.5064
2024-02-17,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,3,7,77407.0,Political violence,2149.0,12.2425,7.5064
2024-02-24,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,20,15624.0,Political violence,2149.0,12.2425,7.5064
2024-03-02,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,10,32436.0,Political violence,2149.0,12.2425,7.5064
2024-03-30,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,10,32779.0,Political violence,2149.0,12.2425,7.5064
2024-04-13,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,60,61405.0,Political violence,2149.0,12.2425,7.5064
2024-05-25,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,2,30,73557.0,Political violence,2149.0,12.2425,7.5064
2024-06-01,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,10,11468.0,Political violence,2149.0,12.2425,7.5064
2024-06-08,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,29,61405.0,Political violence,2149.0,12.2425,7.5064
2024-06-15,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,2,105,36721.0,Political violence,2149.0,12.2425,7.5064
2024-11-09,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,15,29930.0,Political violence,2149.0,12.2425,7.5064
2024-11-16,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,4,12839.0,Political violence,2149.0,12.2425,7.5064
2025-02-15,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,6,27074.0,Political violence,2149.0,12.2425,7.5064
2025-03-08,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,19,13109.0,Political violence,2149.0,12.2425,7.5064
2025-04-05,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,0,,Political violence,2149.0,12.2425,7.5064
2025-08-16,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,3,2,41812.0,Political violence,2149.0,12.2425,7.5064
2025-11-08,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,3,12327.0,Political violence,2149.0,12.2425,7.5064
2025-11-22,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,2,10,,Political violence,2149.0,12.2425,7.5064
2026-01-03,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,23,19615.0,Political violence,2149.0,12.2425,7.5064
2026-01-31,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Air/drone strike,1,27,13385.0,Political violence,2149.0,12.2425,7.5064
2015-11-21,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,168087.0,Political violence,2149.0,12.2425,7.5064
2020-07-18,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Remote explosive/landmine/IED,1,5,12486.0,Political violence,2149.0,12.2425,7.5064
2022-04-23,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,14946.0,Political violence,2149.0,12.2425,7.5064
2020-09-26,Western Africa,Nigeria,Katsina,Explosions/Remote violence,Shelling/artillery/missile attack,1,4,2349.0,Political violence,2149.0,12.2425,7.5064
2020-06-06,Western Africa,Nigeria,Katsina,Protests,Excessive force against protesters,1,0,42684.0,Political violence; Demonstrations,2149.0,12.2425,7.5064
2025-07-26,Western Africa,Nigeria,Katsina,Protests,Excessive force against protesters,1,1,358.0,Political violence; Demonstrations,2149.0,12.2425,7.5064
2025-11-08,Western Africa,Nigeria,Katsina,Protests,Excessive force against protesters,1,2,4165.0,Political violence; Demonstrations,2149.0,12.2425,7.5064
1997-12-13,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,,Demonstrations,2149.0,12.2425,7.5064
2011-01-15,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,,Demonstrations,2149.0,12.2425,7.5064
2012-09-22,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,,Demonstrations,2149.0,12.2425,7.5064
2013-11-30,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,,Demonstrations,2149.0,12.2425,7.5064
2014-05-03,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,,Demonstrations,2149.0,12.2425,7.5064
2015-09-12,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,43327.0,Demonstrations,2149.0,12.2425,7.5064
2015-12-12,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,43327.0,Demonstrations,2149.0,12.2425,7.5064
2016-02-06,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,44404.0,Demonstrations,2149.0,12.2425,7.5064
2016-02-27,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,44404.0,Demonstrations,2149.0,12.2425,7.5064
2016-08-20,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,44404.0,Demonstrations,2149.0,12.2425,7.5064
2017-01-14,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,45459.0,Demonstrations,2149.0,12.2425,7.5064
2017-05-06,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,45459.0,Demonstrations,2149.0,12.2425,7.5064
2017-06-24,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,45459.0,Demonstrations,2149.0,12.2425,7.5064
2019-05-18,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,47415.0,Demonstrations,2149.0,12.2425,7.5064
2019-06-29,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,33592.0,Demonstrations,2149.0,12.2425,7.5064
2019-10-12,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,80127.0,Demonstrations,2149.0,12.2425,7.5064
2019-12-28,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,47415.0,Demonstrations,2149.0,12.2425,7.5064
2020-05-16,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,17431.0,Demonstrations,2149.0,12.2425,7.5064
2020-06-06,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,22712.0,Demonstrations,2149.0,12.2425,7.5064
2020-06-13,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,48337.0,Demonstrations,2149.0,12.2425,7.5064
2020-10-10,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,48337.0,Demonstrations,2149.0,12.2425,7.5064
2020-11-28,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,10827.0,Demonstrations,2149.0,12.2425,7.5064
2020-12-12,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,48337.0,Demonstrations,2149.0,12.2425,7.5064
2021-07-03,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,49228.0,Demonstrations,2149.0,12.2425,7.5064
2021-10-23,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,49228.0,Demonstrations,2149.0,12.2425,7.5064
2022-02-19,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,7648.0,Demonstrations,2149.0,12.2425,7.5064
2022-03-12,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,43415.0,Demonstrations,2149.0,12.2425,7.5064
2022-08-06,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,50127.0,Demonstrations,2149.0,12.2425,7.5064
2022-09-24,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,50127.0,Demonstrations,2149.0,12.2425,7.5064
2022-11-19,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,36503.0,Demonstrations,2149.0,12.2425,7.5064
2023-07-29,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,51022.0,Demonstrations,2149.0,12.2425,7.5064
2023-08-12,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,51022.0,Demonstrations,2149.0,12.2425,7.5064
2024-03-02,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,36970.0,Demonstrations,2149.0,12.2425,7.5064
2024-06-01,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,307.0,Demonstrations,2149.0,12.2425,7.5064
2024-06-29,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,37894.0,Demonstrations,2149.0,12.2425,7.5064
2024-07-20,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,36970.0,Demonstrations,2149.0,12.2425,7.5064
2024-07-27,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,87059.0,Demonstrations,2149.0,12.2425,7.5064
2024-08-03,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,3,0,68276.0,Demonstrations,2149.0,12.2425,7.5064
2025-04-19,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,653.0,Demonstrations,2149.0,12.2425,7.5064
2025-06-21,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,,Demonstrations,2149.0,12.2425,7.5064
2025-07-19,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,,Demonstrations,2149.0,12.2425,7.5064
2025-07-26,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,45901.0,Demonstrations,2149.0,12.2425,7.5064
2025-11-22,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,,Demonstrations,2149.0,12.2425,7.5064
2025-12-06,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,52847.0,Demonstrations,2149.0,12.2425,7.5064
2026-01-31,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,1774.0,Demonstrations,2149.0,12.2425,7.5064
2026-02-21,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,53753.0,Demonstrations,2149.0,12.2425,7.5064
2026-02-28,Western Africa,Nigeria,Katsina,Protests,Peaceful protest,1,0,53753.0,Demonstrations,2149.0,12.2425,7.5064
2010-08-21,Western Africa,Nigeria,Katsina,Protests,Protest with intervention,1,0,,Demonstrations,2149.0,12.2425,7.5064
2020-06-13,Western Africa,Nigeria,Katsina,Protests,Protest with intervention,1,0,48337.0,Demonstrations,2149.0,12.2425,7.5064
2020-12-12,Western Africa,Nigeria,Katsina,Protests,Protest with intervention,1,0,34316.0,Demonstrations,2149.0,12.2425,7.5064
2025-02-22,Western Africa,Nigeria,Katsina,Protests,Protest with intervention,1,0,30549.0,Demonstrations,2149.0,12.2425,7.5064
2004-10-23,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,0,,Political violence,2149.0,12.2425,7.5064
2014-02-01,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,1,,Political violence,2149.0,12.2425,7.5064
2014-03-29,Western Africa,Nigeria,Katsina,Riots,Mob violence,2,0,,Political violence,2149.0,12.2425,7.5064
2015-04-04,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,0,45202.0,Political violence,2149.0,12.2425,7.5064
2015-11-14,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,4,40638.0,Political violence,2149.0,12.2425,7.5064
2017-09-30,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,3,33235.0,Political violence,2149.0,12.2425,7.5064
2018-10-27,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,0,27794.0,Political violence,2149.0,12.2425,7.5064
2019-09-21,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,1,34852.0,Political violence,2149.0,12.2425,7.5064
2020-04-04,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,2,2578.0,Political violence,2149.0,12.2425,7.5064
2020-06-20,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,5,7864.0,Political violence,2149.0,12.2425,7.5064
2020-09-12,Western Africa,Nigeria,Katsina,Riots,Mob violence,2,3,50704.0,Political violence,2149.0,12.2425,7.5064
2020-11-28,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,1,50704.0,Political violence,2149.0,12.2425,7.5064
2021-04-10,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,3,36207.0,Political violence,2149.0,12.2425,7.5064
2021-09-04,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,1,36207.0,Political violence,2149.0,12.2425,7.5064
2022-01-15,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,1,8254.0,Political violence,2149.0,12.2425,7.5064
2022-04-09,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,0,25773.0,Political violence,2149.0,12.2425,7.5064
2022-05-21,Western Africa,Nigeria,Katsina,Riots,Mob violence,2,2,39975.0,Political violence,2149.0,12.2425,7.5064
2022-09-24,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,0,155773.0,Political violence,2149.0,12.2425,7.5064
2023-01-21,Western Africa,Nigeria,Katsina,Riots,Mob violence,2,0,158577.0,Political violence,2149.0,12.2425,7.5064
2023-03-18,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,2,3403.0,Political violence,2149.0,12.2425,7.5064
2023-08-12,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,1,73028.0,Political violence,2149.0,12.2425,7.5064
2024-01-27,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,0,30309.0,Political violence,2149.0,12.2425,7.5064
2024-04-13,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,1,2803.0,Political violence,2149.0,12.2425,7.5064
2024-07-27,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,0,195965.0,Political violence,2149.0,12.2425,7.5064
2025-02-22,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,3,8454.0,Political violence,2149.0,12.2425,7.5064
2025-04-05,Western Africa,Nigeria,Katsina,Riots,Mob violence,2,2,13613.0,Political violence,2149.0,12.2425,7.5064
2025-06-07,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,0,2703.0,Political violence,2149.0,12.2425,7.5064
2025-07-12,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,1,1929.0,Political violence,2149.0,12.2425,7.5064
2025-08-02,Western Africa,Nigeria,Katsina,Riots,Mob violence,2,2,28929.0,Political violence,2149.0,12.2425,7.5064
2025-08-30,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,0,164293.0,Political violence,2149.0,12.2425,7.5064
2025-11-29,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,0,4963.0,Political violence,2149.0,12.2425,7.5064
2025-12-27,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,2,3771.0,Political violence,2149.0,12.2425,7.5064
2026-01-17,Western Africa,Nigeria,Katsina,Riots,Mob violence,1,0,27440.0,Political violence,2149.0,12.2425,7.5064
2026-03-21,Western Africa,Nigeria,Katsina,Riots,Mob violence,2,3,,Political violence,2149.0,12.2425,7.5064
1999-08-21,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,,Demonstrations,2149.0,12.2425,7.5064
2002-01-19,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,,Demonstrations,2149.0,12.2425,7.5064
2006-02-18,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,3,,Demonstrations,2149.0,12.2425,7.5064
2011-04-16,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,8,,Demonstrations,2149.0,12.2425,7.5064
2015-01-17,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,134569.0,Demonstrations,2149.0,12.2425,7.5064
2015-10-31,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,45202.0,Demonstrations,2149.0,12.2425,7.5064
2017-04-15,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,97440.0,Demonstrations,2149.0,12.2425,7.5064
2019-05-11,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,28394.0,Demonstrations,2149.0,12.2425,7.5064
2019-08-31,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,17590.0,Demonstrations,2149.0,12.2425,7.5064
2019-09-07,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,3,1,298971.0,Demonstrations,2149.0,12.2425,7.5064
2020-03-28,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,1,14038.0,Demonstrations,2149.0,12.2425,7.5064
2020-06-06,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,9621.0,Demonstrations,2149.0,12.2425,7.5064
2020-08-01,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,61361.0,Demonstrations,2149.0,12.2425,7.5064
2020-09-26,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,1,35515.0,Demonstrations,2149.0,12.2425,7.5064
2021-08-07,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,36207.0,Demonstrations,2149.0,12.2425,7.5064
2021-08-14,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,9851.0,Demonstrations,2149.0,12.2425,7.5064
2021-12-18,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,106302.0,Demonstrations,2149.0,12.2425,7.5064
2022-11-26,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,18896.0,Demonstrations,2149.0,12.2425,7.5064
2023-02-25,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,7811.0,Demonstrations,2149.0,12.2425,7.5064
2023-07-01,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,158577.0,Demonstrations,2149.0,12.2425,7.5064
2024-02-24,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,4397.0,Demonstrations,2149.0,12.2425,7.5064
2024-07-27,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,2,0,123834.0,Demonstrations,2149.0,12.2425,7.5064
2025-01-04,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,,Demonstrations,2149.0,12.2425,7.5064
2025-02-22,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,52634.0,Demonstrations,2149.0,12.2425,7.5064
2025-11-08,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,2,0,11224.0,Demonstrations,2149.0,12.2425,7.5064
2025-12-06,Western Africa,Nigeria,Katsina,Riots,Violent demonstration,1,0,21797.0,Demonstrations,2149.0,12.2425,7.5064
2025-01-18,Western Africa,Nigeria,Katsina,Strategic developments,Agreement,1,0,,Strategic developments,2149.0,12.2425,7.5064
2025-02-08,Western Africa,Nigeria,Katsina,Strategic developments,Agreement,1,0,,Strategic developments,2149.0,12.2425,7.5064
2025-03-01,Western Africa,Nigeria,Katsina,Strategic developments,Agreement,1,0,,Strategic developments,2149.0,12.2425,7.5064
